time_s,nodeId,eventType
18.230,0,Tx Data
18.230,4,Rx Data
18.230,4,Tx Ack
18.230,0,Rx Ack
18.234,0,Tx Data
18.234,4,Rx Data
18.238,0,Tx Data
18.238,4,Rx Data
18.238,4,Tx Ack
18.238,0,Rx Ack
18.242,0,Tx Data
18.242,4,Rx Data
18.246,0,Tx Data
18.246,4,Rx Data
18.246,4,Tx Ack
18.247,0,Rx Ack
18.250,0,Tx Ack
18.250,4,Rx Ack
18.250,4,Tx Ack
18.250,0,Rx Ack
18.250,0,Tx Ack
18.250,4,Rx Ack
18.611,17,Tx Ack
18.620,9,Rx Ack
18.620,9,Tx Ack
18.620,17,Rx Ack
18.624,9,Tx Data
18.624,17,Rx Data
18.624,17,Tx Ack
18.624,9,Rx Ack
18.628,9,Tx Data
18.628,17,Rx Data
18.632,9,Tx Data
18.632,17,Rx Data
18.632,17,Tx Ack
18.632,9,Rx Ack
18.636,9,Tx Data
18.636,17,Rx Data
18.640,9,Tx Data
18.640,17,Rx Data
18.640,17,Tx Ack
18.641,9,Rx Ack
18.644,9,Tx Data
18.644,17,Rx Data
18.648,9,Tx Data
18.649,17,Rx Data
18.649,17,Tx Ack
18.649,9,Rx Ack
18.650,9,Tx Ack
18.650,17,Rx Ack
18.650,17,Tx Ack
18.650,9,Rx Ack
18.650,9,Tx Ack
18.650,17,Rx Ack
19.404,4,Tx Ack
19.405,3,Rx Ack
19.405,3,Tx Ack
19.405,4,Rx Ack
19.409,3,Tx Data
19.409,4,Rx Data
19.409,4,Tx Ack
19.409,3,Rx Ack
19.413,3,Tx Data
19.413,4,Rx Data
19.417,3,Tx Data
19.417,4,Rx Data
19.417,4,Tx Ack
19.418,3,Rx Ack
19.421,3,Tx Data
19.421,4,Rx Data
19.425,3,Tx Data
19.426,4,Rx Data
19.426,4,Tx Ack
19.426,3,Rx Ack
19.429,3,Tx Data
19.430,4,Rx Data
19.434,3,Tx Data
19.434,4,Rx Data
19.434,4,Tx Ack
19.434,3,Rx Ack
19.438,3,Tx Data
19.438,4,Rx Data
19.442,3,Tx Data
19.442,4,Rx Data
19.442,4,Tx Ack
19.442,3,Rx Ack
19.446,3,Tx Data
19.446,4,Rx Data
19.450,3,Tx Data
19.450,3,Tx Ack
19.450,4,Rx Data
19.450,4,Tx Ack
19.450,3,Rx Ack
19.451,4,Rx Ack
19.451,4,Tx Ack
19.451,3,Rx Ack
19.451,3,Tx Ack
19.451,4,Rx Ack
19.605,16,Tx Ack
19.611,12,Rx Ack
19.611,12,Tx Ack
19.611,16,Rx Ack
19.615,12,Tx Data
19.615,16,Rx Data
19.615,16,Tx Ack
19.615,12,Rx Ack
19.619,12,Tx Data
19.619,16,Rx Data
19.623,12,Tx Data
19.623,16,Rx Data
19.623,16,Tx Ack
19.623,12,Rx Ack
19.627,12,Tx Data
19.627,16,Rx Data
19.631,12,Tx Data
19.631,16,Rx Data
19.631,16,Tx Ack
19.632,12,Rx Ack
19.635,12,Tx Data
19.635,16,Rx Data
19.639,12,Tx Data
19.640,16,Rx Data
19.640,16,Tx Ack
19.640,12,Rx Ack
19.643,12,Tx Data
19.644,16,Rx Data
19.648,12,Tx Data
19.648,16,Rx Data
19.648,16,Tx Ack
19.648,12,Rx Ack
19.650,12,Tx Ack
19.650,16,Rx Ack
19.650,16,Tx Ack
19.650,12,Rx Ack
19.650,12,Tx Ack
19.650,16,Rx Ack
20.004,3,Tx Ack
20.007,18,Rx Ack
20.007,18,Tx Ack
20.007,3,Rx Ack
20.011,18,Tx Data
20.011,3,Rx Data
20.011,3,Tx Ack
20.011,18,Rx Ack
20.015,18,Tx Data
20.015,3,Rx Data
20.019,18,Tx Data
20.019,3,Rx Data
20.019,3,Tx Ack
20.020,18,Rx Ack
20.023,18,Tx Data
20.024,3,Rx Data
20.027,18,Tx Data
20.028,3,Rx Data
20.028,3,Tx Ack
20.028,18,Rx Ack
20.031,18,Tx Data
20.032,3,Rx Data
20.036,18,Tx Data
20.036,3,Rx Data
20.036,3,Tx Ack
20.036,18,Rx Ack
20.040,18,Tx Data
20.040,3,Rx Data
20.044,18,Tx Data
20.044,3,Rx Data
20.044,3,Tx Ack
20.044,18,Rx Ack
20.048,18,Tx Data
20.048,3,Rx Data
20.050,18,Tx Ack
20.050,3,Rx Ack
20.050,3,Tx Ack
20.050,18,Rx Ack
20.050,18,Tx Ack
20.050,3,Rx Ack
20.201,19,Tx Ack
20.201,7,Rx Ack
20.201,7,Tx Ack
20.201,19,Rx Ack
20.205,7,Tx Data
20.206,19,Rx Data
20.206,19,Tx Ack
20.206,7,Rx Ack
20.209,7,Tx Data
20.210,19,Rx Data
20.214,7,Tx Data
20.214,19,Rx Data
20.214,19,Tx Ack
20.214,7,Rx Ack
20.218,7,Tx Data
20.218,19,Rx Data
20.222,7,Tx Data
20.222,19,Rx Data
20.222,19,Tx Ack
20.222,7,Rx Ack
20.226,7,Tx Data
20.226,19,Rx Data
20.230,7,Tx Data
20.230,19,Rx Data
20.230,19,Tx Ack
20.230,7,Rx Ack
20.234,7,Tx Data
20.234,19,Rx Data
20.238,7,Tx Data
20.238,19,Rx Data
20.238,19,Tx Ack
20.238,7,Rx Ack
20.242,7,Tx Data
20.242,19,Rx Data
20.246,7,Tx Data
20.247,19,Rx Data
20.247,19,Tx Ack
20.247,7,Rx Ack
20.250,7,Tx Ack
20.250,19,Rx Ack
20.250,19,Tx Ack
20.250,7,Rx Ack
20.250,7,Tx Ack
20.250,19,Rx Ack
20.601,3,Tx Ack
20.601,14,Rx Ack
20.601,14,Tx Ack
20.601,3,Rx Ack
20.605,14,Tx Data
20.606,3,Rx Data
20.606,3,Tx Ack
20.606,14,Rx Ack
20.609,14,Tx Data
20.610,3,Rx Data
20.614,14,Tx Data
20.614,3,Rx Data
20.614,3,Tx Ack
20.614,14,Rx Ack
20.618,14,Tx Data
20.618,3,Rx Data
20.622,14,Tx Data
20.622,3,Rx Data
20.622,3,Tx Ack
20.622,14,Rx Ack
20.626,14,Tx Data
20.626,3,Rx Data
20.630,14,Tx Data
20.630,3,Rx Data
20.630,3,Tx Ack
20.630,14,Rx Ack
20.634,14,Tx Data
20.634,3,Rx Data
20.638,14,Tx Data
20.638,3,Rx Data
20.638,3,Tx Ack
20.638,14,Rx Ack
20.642,14,Tx Data
20.642,3,Rx Data
20.646,14,Tx Data
20.647,3,Rx Data
20.647,3,Tx Ack
20.647,14,Rx Ack
20.650,14,Tx Ack
20.650,3,Rx Ack
20.650,3,Tx Ack
20.650,14,Rx Ack
20.650,14,Tx Ack
20.650,3,Rx Ack
20.801,2,Tx Ack
20.801,4,Rx Ack
20.801,4,Tx Ack
20.801,2,Rx Ack
20.805,4,Tx Data
20.806,2,Rx Data
20.806,2,Tx Ack
20.806,4,Rx Ack
20.809,4,Tx Data
20.810,2,Rx Data
20.814,4,Tx Data
20.814,2,Rx Data
20.814,2,Tx Ack
20.814,4,Rx Ack
20.818,4,Tx Data
20.818,2,Rx Data
20.822,4,Tx Data
20.822,2,Rx Data
20.822,2,Tx Ack
20.822,4,Rx Ack
20.826,4,Tx Data
20.826,2,Rx Data
20.830,4,Tx Data
20.830,2,Rx Data
20.830,2,Tx Ack
20.830,4,Rx Ack
20.834,4,Tx Data
20.834,2,Rx Data
20.838,4,Tx Data
20.838,2,Rx Data
20.838,2,Tx Ack
20.838,4,Rx Ack
20.842,4,Tx Data
20.842,2,Rx Data
20.846,4,Tx Data
20.847,2,Rx Data
20.847,2,Tx Ack
20.847,4,Rx Ack
20.850,4,Tx Ack
20.850,2,Rx Ack
20.850,2,Tx Ack
20.850,4,Rx Ack
20.850,4,Tx Ack
20.850,2,Rx Ack
22.007,2,Tx Ack
22.009,7,Rx Ack
22.009,7,Tx Ack
22.009,2,Rx Ack
22.013,7,Tx Data
22.013,2,Rx Data
22.013,2,Tx Ack
22.013,7,Rx Ack
22.017,7,Tx Data
22.017,2,Rx Data
22.021,7,Tx Data
22.021,2,Rx Data
22.021,2,Tx Ack
22.021,7,Rx Ack
22.025,7,Tx Data
22.025,2,Rx Data
22.029,7,Tx Data
22.030,2,Rx Data
22.030,2,Tx Ack
22.030,7,Rx Ack
22.033,7,Tx Data
22.034,2,Rx Data
22.037,7,Tx Data
22.038,2,Rx Data
22.038,2,Tx Ack
22.038,7,Rx Ack
22.042,7,Tx Data
22.042,2,Rx Data
22.046,7,Tx Data
22.046,2,Rx Data
22.046,2,Tx Ack
22.046,7,Rx Ack
22.050,7,Tx Data
22.050,2,Rx Data
22.050,7,Tx Ack
22.050,2,Rx Ack
22.050,2,Tx Ack
22.050,7,Rx Ack
22.050,7,Tx Ack
22.051,2,Rx Ack
22.201,2,Tx Ack
22.201,10,Rx Ack
22.201,10,Tx Ack
22.201,2,Rx Ack
22.205,10,Tx Data
22.206,2,Rx Data
22.206,2,Tx Ack
22.206,10,Rx Ack
22.209,10,Tx Data
22.210,2,Rx Data
22.214,10,Tx Data
22.214,2,Rx Data
22.214,2,Tx Ack
22.214,10,Rx Ack
22.218,10,Tx Data
22.218,2,Rx Data
22.222,10,Tx Data
22.222,2,Rx Data
22.222,2,Tx Ack
22.222,10,Rx Ack
22.226,10,Tx Data
22.226,2,Rx Data
22.230,10,Tx Data
22.230,2,Rx Data
22.230,2,Tx Ack
22.230,10,Rx Ack
22.234,10,Tx Data
22.234,2,Rx Data
22.238,10,Tx Data
22.238,2,Rx Data
22.238,2,Tx Ack
22.238,10,Rx Ack
22.242,10,Tx Data
22.242,2,Rx Data
22.246,10,Tx Data
22.247,2,Rx Data
22.247,2,Tx Ack
22.247,10,Rx Ack
22.250,10,Tx Ack
22.250,2,Rx Ack
22.250,2,Tx Ack
22.250,10,Rx Ack
22.250,10,Tx Ack
22.250,2,Rx Ack
22.402,11,Tx Ack
22.403,19,Rx Ack
22.403,19,Tx Ack
22.403,11,Rx Ack
22.407,19,Tx Data
22.407,11,Rx Data
22.407,11,Tx Ack
22.407,19,Rx Ack
22.411,19,Tx Data
22.411,11,Rx Data
22.415,19,Tx Data
22.415,11,Rx Data
22.415,11,Tx Ack
22.416,19,Rx Ack
22.419,19,Tx Data
22.420,11,Rx Data
22.423,19,Tx Data
22.424,11,Rx Data
22.424,11,Tx Ack
22.424,19,Rx Ack
22.427,19,Tx Data
22.428,11,Rx Data
22.432,19,Tx Data
22.432,11,Rx Data
22.432,11,Tx Ack
22.432,19,Rx Ack
22.436,19,Tx Data
22.436,11,Rx Data
22.440,19,Tx Data
22.440,11,Rx Data
22.440,11,Tx Ack
22.440,19,Rx Ack
22.444,19,Tx Data
22.444,11,Rx Data
22.448,19,Tx Data
22.448,11,Rx Data
22.448,11,Tx Ack
22.448,19,Rx Ack
22.450,19,Tx Ack
22.450,11,Rx Ack
22.450,11,Tx Ack
22.450,19,Rx Ack
22.450,19,Tx Ack
22.450,11,Rx Ack
23.003,11,Tx Ack
23.008,4,Rx Ack
23.008,4,Tx Ack
23.008,11,Rx Ack
23.012,4,Tx Data
23.012,11,Rx Data
23.012,11,Tx Ack
23.012,4,Rx Ack
23.016,4,Tx Data
23.016,11,Rx Data
23.020,4,Tx Data
23.020,11,Rx Data
23.020,11,Tx Ack
23.020,4,Rx Ack
23.024,4,Tx Data
23.024,11,Rx Data
23.028,4,Tx Data
23.028,11,Rx Data
23.028,11,Tx Ack
23.029,4,Rx Ack
23.032,4,Tx Data
23.033,11,Rx Data
23.036,4,Tx Data
23.037,11,Rx Data
23.037,11,Tx Ack
23.037,4,Rx Ack
23.041,4,Tx Data
23.041,11,Rx Data
23.045,4,Tx Data
23.045,11,Rx Data
23.045,11,Tx Ack
23.045,4,Rx Ack
23.049,4,Tx Data
23.049,11,Rx Data
23.050,4,Tx Ack
23.050,11,Rx Ack
23.050,11,Tx Ack
23.050,4,Rx Ack
23.050,4,Tx Ack
23.050,11,Rx Ack
23.405,12,Tx Ack
23.414,7,Rx Ack
23.414,7,Tx Ack
23.414,12,Rx Ack
23.418,7,Tx Data
23.418,12,Rx Data
23.418,12,Tx Ack
23.418,7,Rx Ack
23.422,7,Tx Data
23.422,12,Rx Data
23.426,7,Tx Data
23.426,12,Rx Data
23.426,12,Tx Ack
23.426,7,Rx Ack
23.430,7,Tx Data
23.430,12,Rx Data
23.434,7,Tx Data
23.435,12,Rx Data
23.435,12,Tx Ack
23.435,7,Rx Ack
23.438,7,Tx Data
23.439,12,Rx Data
23.442,7,Tx Data
23.443,12,Rx Data
23.443,12,Tx Ack
23.443,7,Rx Ack
23.447,7,Tx Data
23.447,12,Rx Data
23.450,7,Tx Ack
23.450,12,Rx Ack
23.450,12,Tx Ack
23.450,7,Rx Ack
23.450,7,Tx Ack
23.450,12,Rx Ack
24.002,7,Tx Ack
24.005,1,Rx Ack
24.005,1,Tx Ack
24.005,7,Rx Ack
24.009,1,Tx Data
24.009,7,Rx Data
24.009,7,Tx Ack
24.009,1,Rx Ack
24.013,1,Tx Data
24.013,7,Rx Data
24.017,1,Tx Data
24.017,7,Rx Data
24.017,7,Tx Ack
24.018,1,Rx Ack
24.021,1,Tx Data
24.021,7,Rx Data
24.025,1,Tx Data
24.026,7,Rx Data
24.026,7,Tx Ack
24.026,1,Rx Ack
24.029,1,Tx Data
24.030,7,Rx Data
24.034,1,Tx Data
24.034,7,Rx Data
24.034,7,Tx Ack
24.034,1,Rx Ack
24.038,1,Tx Data
24.038,7,Rx Data
24.042,1,Tx Data
24.042,7,Rx Data
24.042,7,Tx Ack
24.042,1,Rx Ack
24.046,1,Tx Data
24.046,7,Rx Data
24.050,1,Tx Data
24.050,1,Tx Ack
24.050,7,Rx Data
24.050,7,Tx Ack
24.050,1,Rx Ack
24.050,7,Rx Ack
24.050,7,Tx Ack
24.051,1,Rx Ack
24.051,1,Tx Ack
24.051,7,Rx Ack
24.201,9,Tx Ack
24.201,17,Rx Ack
24.201,17,Tx Ack
24.202,9,Rx Ack
24.205,17,Tx Data
24.206,9,Rx Data
24.206,9,Tx Ack
24.206,17,Rx Ack
24.209,17,Tx Data
24.210,9,Rx Data
24.214,17,Tx Data
24.214,9,Rx Data
24.214,9,Tx Ack
24.214,17,Rx Ack
24.218,17,Tx Data
24.218,9,Rx Data
24.222,17,Tx Data
24.222,9,Rx Data
24.222,9,Tx Ack
24.222,17,Rx Ack
24.226,17,Tx Data
24.226,9,Rx Data
24.230,17,Tx Data
24.230,9,Rx Data
24.230,9,Tx Ack
24.230,17,Rx Ack
24.234,17,Tx Data
24.234,9,Rx Data
24.238,17,Tx Data
24.238,9,Rx Data
24.238,9,Tx Ack
24.238,17,Rx Ack
24.242,17,Tx Data
24.242,9,Rx Data
24.246,17,Tx Data
24.247,9,Rx Data
24.247,9,Tx Ack
24.247,17,Rx Ack
24.250,17,Tx Ack
24.250,9,Rx Ack
24.250,9,Tx Ack
24.250,17,Rx Ack
24.250,17,Tx Ack
24.250,9,Rx Ack
24.411,19,Tx Ack
24.421,8,Rx Ack
24.421,8,Tx Ack
24.421,19,Rx Ack
24.425,8,Tx Data
24.425,19,Rx Data
24.425,19,Tx Ack
24.425,8,Rx Ack
24.429,8,Tx Data
24.429,19,Rx Data
24.433,8,Tx Data
24.433,19,Rx Data
24.433,19,Tx Ack
24.433,8,Rx Ack
24.437,8,Tx Data
24.437,19,Rx Data
24.441,8,Tx Data
24.441,19,Rx Data
24.441,19,Tx Ack
24.442,8,Rx Ack
24.445,8,Tx Data
24.445,19,Rx Data
24.449,8,Tx Data
24.450,19,Rx Data
24.450,19,Tx Ack
24.450,8,Rx Ack
24.450,8,Tx Ack
24.450,19,Rx Ack
24.450,19,Tx Ack
24.450,8,Rx Ack
24.450,8,Tx Ack
24.450,19,Rx Ack
25.007,15,Tx Ack
25.015,7,Rx Ack
25.015,7,Tx Ack
25.015,15,Rx Ack
25.019,7,Tx Data
25.019,15,Rx Data
25.019,15,Tx Ack
25.019,7,Rx Ack
25.023,7,Tx Data
25.023,15,Rx Data
25.027,7,Tx Data
25.027,15,Rx Data
25.027,15,Tx Ack
25.027,7,Rx Ack
25.031,7,Tx Data
25.031,15,Rx Data
25.035,7,Tx Data
25.035,15,Rx Data
25.035,15,Tx Ack
25.036,7,Rx Ack
25.039,7,Tx Data
25.040,15,Rx Data
25.043,7,Tx Data
25.044,15,Rx Data
25.044,15,Tx Ack
25.044,7,Rx Ack
25.047,7,Tx Data
25.048,15,Rx Data
25.050,7,Tx Ack
25.050,15,Rx Ack
25.050,15,Tx Ack
25.050,7,Rx Ack
25.050,7,Tx Ack
25.050,15,Rx Ack
25.801,2,Tx Ack
25.801,0,Rx Ack
25.801,0,Tx Ack
25.801,2,Rx Ack
25.805,0,Tx Data
25.806,2,Rx Data
25.806,2,Tx Ack
25.806,0,Rx Ack
25.809,0,Tx Data
25.810,2,Rx Data
25.814,0,Tx Data
25.814,2,Rx Data
25.814,2,Tx Ack
25.814,0,Rx Ack
25.818,0,Tx Data
25.818,2,Rx Data
25.822,0,Tx Data
25.822,2,Rx Data
25.822,2,Tx Ack
25.822,0,Rx Ack
25.826,0,Tx Data
25.826,2,Rx Data
25.830,0,Tx Data
25.830,2,Rx Data
25.830,2,Tx Ack
25.830,0,Rx Ack
25.834,0,Tx Data
25.834,2,Rx Data
25.838,0,Tx Data
25.838,2,Rx Data
25.838,2,Tx Ack
25.838,0,Rx Ack
25.842,0,Tx Data
25.842,2,Rx Data
25.846,0,Tx Data
25.847,2,Rx Data
25.847,2,Tx Ack
25.847,0,Rx Ack
25.850,0,Tx Ack
25.850,2,Rx Ack
25.850,2,Tx Ack
25.850,0,Rx Ack
25.850,0,Tx Ack
25.851,2,Rx Ack
26.007,17,Tx Ack
26.014,19,Rx Ack
26.014,19,Tx Ack
26.014,17,Rx Ack
26.018,19,Tx Data
26.018,17,Rx Data
26.018,17,Tx Ack
26.018,19,Rx Ack
26.022,19,Tx Data
26.022,17,Rx Data
26.026,19,Tx Data
26.026,17,Rx Data
26.026,17,Tx Ack
26.027,19,Rx Ack
26.030,19,Tx Data
26.030,17,Rx Data
26.034,19,Tx Data
26.035,17,Rx Data
26.035,17,Tx Ack
26.035,19,Rx Ack
26.038,19,Tx Data
26.039,17,Rx Data
26.043,19,Tx Data
26.043,17,Rx Data
26.043,17,Tx Ack
26.043,19,Rx Ack
26.047,19,Tx Data
26.047,17,Rx Data
26.050,19,Tx Ack
26.050,17,Rx Ack
26.050,17,Tx Ack
26.050,19,Rx Ack
26.050,19,Tx Ack
26.050,17,Rx Ack
26.201,7,Tx Ack
26.201,15,Rx Ack
26.201,15,Tx Ack
26.201,7,Rx Ack
26.205,15,Tx Data
26.206,7,Rx Data
26.206,7,Tx Ack
26.206,15,Rx Ack
26.209,15,Tx Data
26.210,7,Rx Data
26.214,15,Tx Data
26.214,7,Rx Data
26.214,7,Tx Ack
26.214,15,Rx Ack
26.218,15,Tx Data
26.218,7,Rx Data
26.222,15,Tx Data
26.222,7,Rx Data
26.222,7,Tx Ack
26.222,15,Rx Ack
26.226,15,Tx Data
26.226,7,Rx Data
26.230,15,Tx Data
26.230,7,Rx Data
26.230,7,Tx Ack
26.230,15,Rx Ack
26.234,15,Tx Data
26.234,7,Rx Data
26.238,15,Tx Data
26.238,7,Rx Data
26.238,7,Tx Ack
26.238,15,Rx Ack
26.242,15,Tx Data
26.242,7,Rx Data
26.246,15,Tx Data
26.247,7,Rx Data
26.247,7,Tx Ack
26.247,15,Rx Ack
26.250,15,Tx Ack
26.250,7,Rx Ack
26.250,7,Tx Ack
26.250,15,Rx Ack
26.250,15,Tx Ack
26.251,7,Rx Ack
26.401,16,Tx Ack
26.401,5,Rx Ack
26.401,5,Tx Ack
26.402,16,Rx Ack
26.405,5,Tx Data
26.406,16,Rx Data
26.406,16,Tx Ack
26.406,5,Rx Ack
26.409,5,Tx Data
26.410,16,Rx Data
26.414,5,Tx Data
26.414,16,Rx Data
26.414,16,Tx Ack
26.414,5,Rx Ack
26.418,5,Tx Data
26.418,16,Rx Data
26.422,5,Tx Data
26.422,16,Rx Data
26.422,16,Tx Ack
26.422,5,Rx Ack
26.426,5,Tx Data
26.426,16,Rx Data
26.430,5,Tx Data
26.430,16,Rx Data
26.430,16,Tx Ack
26.430,5,Rx Ack
26.434,5,Tx Data
26.434,16,Rx Data
26.438,5,Tx Data
26.438,16,Rx Data
26.438,16,Tx Ack
26.438,5,Rx Ack
26.442,5,Tx Data
26.442,16,Rx Data
26.446,5,Tx Data
26.447,16,Rx Data
26.447,16,Tx Ack
26.447,5,Rx Ack
26.450,5,Tx Ack
26.450,16,Rx Ack
26.450,16,Tx Ack
26.450,5,Rx Ack
26.450,5,Tx Ack
26.450,16,Rx Ack
26.603,2,Tx Ack
26.609,15,Rx Ack
26.609,15,Tx Ack
26.609,2,Rx Ack
26.613,15,Tx Data
26.613,2,Rx Data
26.613,2,Tx Ack
26.613,15,Rx Ack
26.617,15,Tx Data
26.617,2,Rx Data
26.621,15,Tx Data
26.621,2,Rx Data
26.621,2,Tx Ack
26.621,15,Rx Ack
26.625,15,Tx Data
26.625,2,Rx Data
26.629,15,Tx Data
26.629,2,Rx Data
26.629,2,Tx Ack
26.630,15,Rx Ack
26.633,15,Tx Data
26.634,2,Rx Data
26.637,15,Tx Data
26.638,2,Rx Data
26.638,2,Tx Ack
26.638,15,Rx Ack
26.642,15,Tx Data
26.642,2,Rx Data
26.646,15,Tx Data
26.646,2,Rx Data
26.646,2,Tx Ack
26.646,15,Rx Ack
26.650,15,Tx Data
26.650,2,Rx Data
26.650,15,Tx Ack
26.650,2,Rx Ack
26.650,2,Tx Ack
26.650,15,Rx Ack
26.650,15,Tx Ack
26.651,2,Rx Ack
27.407,9,Tx Ack
27.410,13,Rx Ack
27.410,13,Tx Ack
27.410,9,Rx Ack
27.414,13,Tx Data
27.414,9,Rx Data
27.414,9,Tx Ack
27.414,13,Rx Ack
27.418,13,Tx Data
27.418,9,Rx Data
27.422,13,Tx Data
27.422,9,Rx Data
27.422,9,Tx Ack
27.422,13,Rx Ack
27.426,13,Tx Data
27.426,9,Rx Data
27.430,13,Tx Data
27.430,9,Rx Data
27.430,9,Tx Ack
27.431,13,Rx Ack
27.434,13,Tx Data
27.434,9,Rx Data
27.438,13,Tx Data
27.439,9,Rx Data
27.439,9,Tx Ack
27.439,13,Rx Ack
27.442,13,Tx Data
27.443,9,Rx Data
27.447,13,Tx Data
27.447,9,Rx Data
27.447,9,Tx Ack
27.447,13,Rx Ack
27.450,13,Tx Ack
27.450,9,Rx Ack
27.450,9,Tx Ack
27.450,13,Rx Ack
27.450,13,Tx Ack
27.451,9,Rx Ack
27.603,18,Tx Ack
27.608,2,Rx Ack
27.608,2,Tx Ack
27.608,18,Rx Ack
27.612,2,Tx Data
27.612,18,Rx Data
27.612,18,Tx Ack
27.612,2,Rx Ack
27.616,2,Tx Data
27.616,18,Rx Data
27.620,2,Tx Data
27.620,18,Rx Data
27.620,18,Tx Ack
27.620,2,Rx Ack
27.624,2,Tx Data
27.624,18,Rx Data
27.628,2,Tx Data
27.628,18,Rx Data
27.628,18,Tx Ack
27.629,2,Rx Ack
27.632,2,Tx Data
27.632,18,Rx Data
27.636,2,Tx Data
27.637,18,Rx Data
27.637,18,Tx Ack
27.637,2,Rx Ack
27.640,2,Tx Data
27.641,18,Rx Data
27.645,2,Tx Data
27.645,18,Rx Data
27.645,18,Tx Ack
27.645,2,Rx Ack
27.649,2,Tx Data
27.649,18,Rx Data
27.650,2,Tx Ack
27.650,18,Rx Ack
27.650,18,Tx Ack
27.650,2,Rx Ack
27.650,2,Tx Ack
27.650,18,Rx Ack
27.809,12,Tx Ack
27.818,1,Rx Ack
27.818,1,Tx Ack
27.818,12,Rx Ack
27.822,1,Tx Data
27.822,12,Rx Data
27.822,12,Tx Ack
27.822,1,Rx Ack
27.826,1,Tx Data
27.826,12,Rx Data
27.830,1,Tx Data
27.830,12,Rx Data
27.830,12,Tx Ack
27.830,1,Rx Ack
27.834,1,Tx Data
27.834,12,Rx Data
27.838,1,Tx Data
27.838,12,Rx Data
27.838,12,Tx Ack
27.839,1,Rx Ack
27.842,1,Tx Data
27.842,12,Rx Data
27.846,1,Tx Data
27.847,12,Rx Data
27.847,12,Tx Ack
27.847,1,Rx Ack
27.850,1,Tx Ack
27.850,12,Rx Ack
27.850,12,Tx Ack
27.850,1,Rx Ack
27.850,1,Tx Ack
27.850,12,Rx Ack
28.404,3,Tx Ack
28.413,6,Rx Ack
28.413,6,Tx Ack
28.413,3,Rx Ack
28.417,6,Tx Data
28.417,3,Rx Data
28.417,3,Tx Ack
28.417,6,Rx Ack
28.421,6,Tx Data
28.421,3,Rx Data
28.425,6,Tx Data
28.425,3,Rx Data
28.425,3,Tx Ack
28.425,6,Rx Ack
28.429,6,Tx Data
28.429,3,Rx Data
28.433,6,Tx Data
28.433,3,Rx Data
28.433,3,Tx Ack
28.434,6,Rx Ack
28.437,6,Tx Data
28.437,3,Rx Data
28.441,6,Tx Data
28.442,3,Rx Data
28.442,3,Tx Ack
28.442,6,Rx Ack
28.445,6,Tx Data
28.446,3,Rx Data
28.450,6,Tx Data
28.450,3,Rx Data
28.450,3,Tx Ack
28.450,6,Rx Ack
28.450,6,Tx Ack
28.450,3,Rx Ack
28.450,3,Tx Ack
28.450,6,Rx Ack
28.450,6,Tx Ack
28.451,3,Rx Ack
28.805,18,Tx Ack
28.806,1,Rx Ack
28.806,1,Tx Ack
28.806,18,Rx Ack
28.810,1,Tx Data
28.810,18,Rx Data
28.810,18,Tx Ack
28.810,1,Rx Ack
28.814,1,Tx Data
28.814,18,Rx Data
28.818,1,Tx Data
28.818,18,Rx Data
28.818,18,Tx Ack
28.819,1,Rx Ack
28.822,1,Tx Data
28.823,18,Rx Data
28.826,1,Tx Data
28.827,18,Rx Data
28.827,18,Tx Ack
28.827,1,Rx Ack
28.831,1,Tx Data
28.831,18,Rx Data
28.835,1,Tx Data
28.835,18,Rx Data
28.835,18,Tx Ack
28.835,1,Rx Ack
28.839,1,Tx Data
28.839,18,Rx Data
28.843,1,Tx Data
28.843,18,Rx Data
28.843,18,Tx Ack
28.843,1,Rx Ack
28.847,1,Tx Data
28.847,18,Rx Data
28.850,1,Tx Ack
28.850,18,Rx Ack
28.850,18,Tx Ack
28.850,1,Rx Ack
28.850,1,Tx Ack
28.850,18,Rx Ack
29.403,9,Tx Ack
29.404,8,Rx Ack
29.404,8,Tx Ack
29.404,9,Rx Ack
29.408,8,Tx Data
29.408,9,Rx Data
29.408,9,Tx Ack
29.408,8,Rx Ack
29.412,8,Tx Data
29.412,9,Rx Data
29.416,8,Tx Data
29.416,9,Rx Data
29.416,9,Tx Ack
29.416,8,Rx Ack
29.420,8,Tx Data
29.420,9,Rx Data
29.424,8,Tx Data
29.424,9,Rx Data
29.424,9,Tx Ack
29.425,8,Rx Ack
29.428,8,Tx Data
29.429,9,Rx Data
29.432,8,Tx Data
29.433,9,Rx Data
29.433,9,Tx Ack
29.433,8,Rx Ack
29.436,8,Tx Data
29.437,9,Rx Data
29.441,8,Tx Data
29.441,9,Rx Data
29.441,9,Tx Ack
29.441,8,Rx Ack
29.445,8,Tx Data
29.445,9,Rx Data
29.449,8,Tx Data
29.449,9,Rx Data
29.449,9,Tx Ack
29.449,8,Rx Ack
29.450,8,Tx Ack
29.450,9,Rx Ack
29.450,9,Tx Ack
29.450,8,Rx Ack
29.450,8,Tx Ack
29.450,9,Rx Ack
30.401,1,Tx Ack
30.401,12,Rx Ack
30.401,12,Tx Ack
30.401,1,Rx Ack
30.405,12,Tx Data
30.406,1,Rx Data
30.406,1,Tx Ack
30.406,12,Rx Ack
30.409,12,Tx Data
30.410,1,Rx Data
30.414,12,Tx Data
30.414,1,Rx Data
30.414,1,Tx Ack
30.414,12,Rx Ack
30.418,12,Tx Data
