time_s,nodeId,x,y,z
40,9,485.521,-105.114,-14.417
40,10,476.608,-85.396,11.83
40,11,507.985,-109.827,0.029
40,12,477.401,-109.713,-0.639
40,13,508.91,-77.019,5.826
40,14,494.875,-71.01,4.611
40,15,484.195,-114.084,6.49
40,16,471.12,-86.575,-2.595
40,17,492.537,-79.671,-17.804
40,18,481.577,-75.084,3.927
40,19,486.674,-98.31,3.847
41,0,497.795,-103.884,20.665
41,1,517.233,-107.326,12.347
41,2,516.249,-95.116,-9.341
41,3,492.042,-78.489,-13.022
41,4,508.512,-110.43,-6.954
41,5,516.073,-81.846,-8.453
41,6,511.904,-92.21,9.508
41,7,505.486,-89.554,-2.559
41,8,502.938,-80.701,17.724
41,9,497.974,-104.78,-13.569
41,10,489.867,-86.261,12.156
41,11,519.899,-111.966,0.043
41,12,490.902,-109.622,-0.566
41,13,520.078,-78.018,5.957
41,14,507.488,-71.29,4.159
41,15,497.262,-113.734,6.435
41,16,485.012,-86.929,-2.246
41,17,504.82,-81.738,-16.973
41,18,493.84,-76.534,3.949
41,19,499.494,-98.399,4.394
42,0,510.499,-104.054,20.053
42,1,529.699,-106.441,12.627
42,2,529.74,-95.961,-9.556
42,3,505.546,-79.176,-12.555
42,4,521.704,-108.883,-6.174
42,5,528.097,-83.262,-7.574
42,6,526.043,-91.812,10.622
42,7,517.502,-88.938,-2.408
42,8,516.004,-82.091,17.156
42,9,510.553,-103.835,-12.92
42,10,502.164,-87.221,12.782
42,11,532.891,-110.912,-0.141
42,12,502.602,-110.561,-0.682
42,13,532.115,-77.487,6.36
42,14,520.502,-71.099,3.732
42,15,510.26,-112.875,6.65
42,16,498.572,-87.974,-1.698
42,17,516.992,-82.55,-16.339
42,18,508.469,-77.003,4.199
42,19,512.274,-99.93,4.884
43,0,523.573,-102.481,19.663
43,1,541.234,-106.835,13.043
43,2,543.725,-96.349,-9.851
43,3,518.492,-79.839,-12.182
43,4,533.787,-108.406,-5.613
43,5,540.51,-83.733,-6.977
43,6,539.073,-91.337,11.784
43,7,529.361,-90.295,-2.403
43,8,529.25,-83.772,16.8
43,9,523.351,-103.595,-12.285
43,10,515.844,-87.673,13.257
43,11,545.412,-111.783,-0.144
43,12,515.749,-109.697,-0.77
43,13,545.021,-79.475,6.759
43,14,534.303,-70.56,3.464
43,15,522.679,-112.598,6.913
43,16,511.825,-90.149,-1.333
43,17,530.277,-83.444,-15.93
43,18,522.1,-77.447,4.293
43,19,524.012,-100.225,5.521
44,0,537.28,-102.427,19.453
44,1,552.951,-104.657,13.62
44,2,557.022,-97.22,-10.271
44,3,531.797,-80.991,-11.921
44,4,547.45,-108.071,-5.353
44,5,553.612,-85.005,-6.551
44,6,552.893,-92.39,12.988
44,7,541.379,-91.04,-2.459
44,8,541.999,-83.967,16.742
44,9,535.99,-103.077,-11.933
44,10,528.18,-88.078,14.094
44,11,557.904,-111.077,-0.05
44,12,528.03,-108.991,-0.956
44,13,557.602,-80.221,7.114
44,14,546.842,-71.198,3.163
44,15,535.455,-112.23,7.282
44,16,525.587,-91.102,-1.022
44,17,543.198,-84.188,-15.474
44,18,535.349,-78.035,4.575
44,19,535.931,-100.743,6.227
45,0,549.821,-102.316,19.373
45,1,566.643,-105.566,14.259
45,2,570.363,-97.177,-10.579
45,3,546.131,-80.969,-11.53
45,4,560.447,-107.432,-5.129
45,5,566.412,-83.742,-6.156
45,6,566.392,-91.081,14.308
45,7,554.415,-90.732,-2.625
45,8,554.728,-86.153,16.834
45,9,548.138,-103.424,-11.748
45,10,540.645,-89.368,14.754
45,11,570.565,-111.322,-0.019
45,12,540.433,-108.934,-1.228
45,13,570.342,-81.594,7.604
45,14,559.611,-71.932,3.093
45,15,548.995,-112.611,7.744
45,16,538.223,-91.224,-0.907
45,17,556.364,-84.604,-15.478
45,18,548.598,-79.44,4.808
45,19,547.955,-101.397,7.079
46,0,562.704,-102.143,19.609
46,1,579.229,-104.566,14.881
46,2,584.063,-97.92,-10.913
46,3,558.391,-81.747,-11.341
46,4,573.061,-107.866,-5.165
46,5,579.236,-84.99,-5.936
46,6,580.547,-91.757,15.689
46,7,566.3,-91.499,-2.965
46,8,567.392,-87.072,17.267
46,9,561.066,-102.688,-11.708
46,10,553.229,-88.758,15.641
46,11,583.301,-112.394,-0.008
46,12,553.05,-108.355,-1.572
46,13,583.311,-82.066,8.125
46,14,573.07,-71.417,2.881
46,15,562.263,-112.995,8.277
46,16,551.619,-91.94,-0.667
46,17,569.861,-84.64,-15.568
46,18,561.618,-77.406,5.199
46,19,559.871,-102.672,7.968
47,0,575.48,-102.332,20.187
47,1,592.132,-104.986,15.618
47,2,598.055,-98.863,-11.383
47,3,571.793,-81.671,-11.152
47,4,585.664,-108.124,-5.171
47,5,592.801,-85.6,-5.933
47,6,594.15,-91.267,16.908
47,7,579.278,-91.378,-3.297
47,8,580.526,-86.747,17.789
47,9,573.021,-102.12,-11.696
47,10,566.022,-89.344,16.29
47,11,597.444,-112.156,0.146
47,12,565.98,-108.331,-2.003
47,13,596.212,-81.614,8.807
47,14,586.706,-72.325,2.889
47,15,574.478,-113.115,8.858
47,16,564.714,-93.176,-0.535
47,17,582.301,-86.964,-15.753
47,18,574.534,-78.695,5.569
47,19,572.4,-104.034,8.738
48,0,589.029,-100.816,20.738
48,1,604.112,-104.643,16.42
48,2,611.184,-98.906,-11.448
48,3,585.178,-82.014,-10.972
48,4,599.645,-107.934,-5.302
48,5,606.015,-85.824,-5.896
48,6,607.395,-91.786,18.269
48,7,591.443,-90.725,-3.746
48,8,593.477,-87.447,18.417
48,9,585.836,-103,-11.99
48,10,578.589,-90.379,17.203
48,11,610.62,-112.173,0.312
48,12,578.557,-108.461,-2.374
48,13,609.065,-83.028,9.305
48,14,599.182,-73.003,2.816
48,15,587.247,-113.708,9.396
48,16,577.712,-92.751,-0.463
48,17,595.132,-86.899,-15.994
48,18,588.063,-78.788,5.994
48,19,583.763,-104.164,9.554
49,0,601.221,-100.918,21.511
49,1,617.886,-105.058,16.956
49,2,623.823,-100.179,-11.711
49,3,597.023,-82.527,-10.774
49,4,612.715,-107.605,-5.339
49,5,619.809,-86.318,-5.891
49,6,621.522,-90.313,19.558
49,7,604.987,-90.103,-4.128
49,8,606.232,-88.785,19.008
49,9,597.727,-103.157,-12.065
49,10,591.193,-90.775,17.928
49,11,623.149,-111.96,0.695
49,12,590.824,-108.07,-2.826
49,13,623.436,-83.475,9.795
49,14,612.163,-72.006,2.885
49,15,600.743,-114.935,9.974
49,16,590,-92.969,-0.326
49,17,608.259,-87.942,-16.306
49,18,601.075,-78.169,6.57
49,19,594.97,-104.554,10.306
50,0,615.324,-101.339,22.262
50,1,630.117,-104.199,17.533
50,2,637.687,-100.52,-11.702
50,3,608.916,-83.308,-10.534
50,4,626.305,-108.138,-5.457
50,5,634.019,-86.127,-5.892
50,6,635.824,-90.506,20.702
50,7,617.131,-90.656,-4.465
50,8,619.589,-88.686,19.607
50,9,610.923,-101.839,-12.346
50,10,604.277,-90.336,18.494
50,11,636.65,-113.829,1.014
50,12,603.508,-108.865,-3.314
50,13,636.2,-83.792,10.285
50,14,625.882,-71.883,2.894
50,15,613.901,-114.573,10.495
50,16,602.518,-93.337,-0.286
50,17,621.476,-88.721,-16.709
50,18,613.706,-78.98,7.105
50,19,607.607,-105.879,11.105
51,0,627.843,-101.568,23.03
51,1,643.168,-105.454,17.91
51,2,650.717,-100.606,-11.512
51,3,622.586,-83.292,-10.142
51,4,639.909,-108.813,-5.455
51,5,646.973,-86.127,-5.789
51,6,648.957,-91.152,21.727
51,7,629.145,-90.785,-4.587
51,8,632.611,-89.997,20.095
51,9,622.922,-103.615,-12.52
51,10,616.971,-90.695,18.994
51,11,649.01,-114.234,1.598
51,12,616.892,-109.471,-3.705
51,13,648.602,-83.638,10.418
51,14,638.319,-73.319,3.16
51,15,627.373,-115.109,10.96
51,16,615.169,-94.161,-0.108
51,17,635.333,-89.617,-17.037
51,18,625.542,-78.928,7.541
51,19,619.693,-105.269,11.96
52,0,641.675,-102.673,23.721
52,1,657.108,-105.13,18.1
52,2,663.537,-100.508,-11.139
52,3,635.858,-82.932,-9.823
52,4,653.114,-108.43,-5.442
52,5,660.427,-87.141,-5.701
52,6,662.53,-91.699,22.448
52,7,643.075,-90.694,-4.679
52,8,645.663,-89.725,20.544
52,9,636.915,-103.513,-12.616
52,10,631.225,-90.643,19.464
52,11,661.781,-113.52,2.194
52,12,630.154,-108.637,-3.862
52,13,661.601,-85.653,10.627
52,14,652.073,-73.339,3.208
52,15,641.775,-116.349,11.321
52,16,627.781,-94.066,-0.044
52,17,648.547,-90.097,-17.297
52,18,638.744,-78.272,8.088
52,19,632.032,-106.328,12.57
53,0,654.892,-102.509,24.31
53,1,669.583,-105.157,18.122
53,2,676.428,-101.302,-10.664
53,3,648.629,-83.36,-9.271
53,4,666.579,-108.55,-5.085
53,5,674.468,-86.683,-5.284
53,6,675.18,-91.445,22.945
53,7,655.916,-91.625,-4.565
53,8,659.027,-90.184,20.862
53,9,649.396,-103.689,-12.563
53,10,643.988,-90.69,19.688
53,11,675.051,-113.525,3.061
53,12,643.087,-108.902,-3.906
53,13,674.588,-85.504,10.898
53,14,664.783,-73.392,3.429
53,15,654.22,-116.974,11.666
53,16,640.28,-94.518,0.169
53,17,662.541,-90.621,-17.624
53,18,650.917,-78.802,8.605
53,19,643.956,-107.456,13.212
54,0,667.701,-102.038,24.583
54,1,681.842,-106.034,17.978
54,2,689.819,-101.501,-10.075
54,3,661.084,-83.499,-8.759
54,4,679.84,-109.449,-4.902
54,5,688.222,-88.384,-5.114
54,6,687.911,-91.784,23.336
54,7,668.965,-91.106,-4.312
54,8,671.728,-90.242,20.992
54,9,663.025,-103.108,-12.525
54,10,657.897,-91.008,19.891
54,11,687.813,-114.251,3.854
54,12,656.481,-108.774,-3.833
54,13,687.992,-85.253,10.84
54,14,677.495,-74.466,3.638
54,15,668.869,-118.873,11.941
54,16,653.396,-94.539,0.52
54,17,675.964,-90.488,-17.787
54,18,663.978,-78.318,8.984
54,19,656.648,-106.385,13.646
55,0,681.63,-102.579,24.863
55,1,696.187,-105.912,17.766
55,2,702.529,-102.31,-9.507
55,3,674.397,-83.995,-8.014
55,4,692.743,-109.485,-4.685
55,5,702.048,-87.914,-4.765
55,6,701.312,-91.944,23.559
55,7,682.946,-92.415,-3.972
55,8,685.853,-90.436,21.187
55,9,676.377,-104.108,-12.442
55,10,670.401,-90.963,19.986
55,11,699.744,-114.021,4.731
55,12,670.297,-108.78,-3.622
55,13,701.247,-86.111,10.792
55,14,690.862,-75.249,3.926
55,15,682.704,-118.233,12.128
55,16,666.54,-94.061,0.952
55,17,689.362,-92.26,-17.888
55,18,676.529,-78.579,9.399
55,19,669.17,-106.926,14.181
56,0,694.808,-103.675,25.17
56,1,709.336,-105.453,17.588
56,2,715.54,-102.011,-8.747
56,3,687.247,-83.835,-7.38
56,4,705.826,-110.328,-4.331
56,5,714.918,-87.459,-4.345
56,6,714.339,-92.946,23.735
56,7,695.964,-93.142,-3.452
56,8,699.213,-90.983,21.12
56,9,690.521,-103.637,-12.22
56,10,684.33,-91.257,19.947
56,11,713.363,-114.2,5.521
56,12,683.037,-109.292,-3.256
56,13,713.664,-86.402,10.81
56,14,703.965,-76.936,4.105
56,15,696.06,-117.902,12.123
56,16,679.09,-94.955,1.409
56,17,703.373,-93.174,-17.748
56,18,690.549,-79.635,9.672
56,19,683.054,-107.818,14.536
57,0,708.316,-103.314,25.197
57,1,722.263,-105.911,17.392
57,2,728.233,-101.383,-7.911
57,3,700.123,-83.274,-6.653
57,4,718.916,-110.194,-3.87
57,5,729.06,-88.64,-4.077
57,6,727.554,-94.367,23.771
57,7,709.722,-92.712,-3.027
57,8,712.262,-90.345,21.159
57,9,703.863,-103.901,-11.918
57,10,698.54,-91.558,20.042
57,11,724.57,-114.215,6.275
57,12,696.656,-109.046,-2.759
57,13,726.688,-86.495,10.645
57,14,716.964,-76.642,4.255
57,15,709.962,-119.59,12.24
57,16,692.515,-95.77,2.041
57,17,717.276,-93.119,-17.651
57,18,703.793,-79.625,9.965
57,19,694.817,-108.894,14.92
58,0,722.341,-103.809,25.211
58,1,735.947,-106.641,17.146
58,2,741.031,-101.828,-7.017
58,3,714.478,-84.743,-6.074
58,4,731.858,-111.373,-3.469
58,5,742.029,-87.854,-3.773
58,6,740.983,-93.628,23.762
58,7,722.645,-94.551,-2.538
58,8,725.749,-91.244,21.043
58,9,717.429,-104.173,-11.738
58,10,712.667,-91.351,20.02
58,11,737.815,-113.778,7.051
58,12,711.155,-110.611,-2.208
58,13,739.862,-87.069,10.588
58,14,730.318,-78.359,4.489
58,15,723.083,-118.596,12.257
58,16,705.575,-94.668,2.613
58,17,730.108,-93.923,-17.461
58,18,717.536,-79.717,10.322
58,19,707.749,-108.406,15.065
59,0,735.159,-105.136,25.536
59,1,748.708,-106.873,17.092
59,2,753.784,-102.557,-6.266
59,3,726.984,-84.739,-5.569
59,4,744.003,-110.977,-3.153
59,5,755.308,-89.993,-3.562
59,6,753.096,-94.122,23.68
59,7,735.942,-93.928,-2.236
59,8,739.689,-91.002,21.053
59,9,730.638,-105,-11.505
59,10,726.702,-91.686,20.287
59,11,750.888,-114.912,7.734
59,12,724.949,-111.15,-1.535
59,13,753.251,-87.456,10.532
59,14,743.711,-79.847,4.781
59,15,737.329,-119.09,12.245
59,16,719.715,-95.431,3.093
59,17,744.06,-94.359,-17.096
59,18,730.206,-80.583,10.525
59,19,720.742,-109.473,15.191
60,0,748.328,-105.421,24.424
60,1,762.013,-107.28,16.907
60,2,767.037,-102.348,-5.405
60,3,740.063,-85.26,-4.948
60,4,757.242,-110.983,-2.865
60,5,768.992,-88.946,-3.43
60,6,766.211,-94.36,23.444
60,7,749.61,-93.846,-1.82
60,8,753.653,-91.521,21.238
60,9,744.402,-104.399,-11.185
60,10,739.832,-92.52,20.431
60,11,763.481,-115.161,8.338
60,12,738.706,-111.245,-0.84
60,13,767.539,-87.593,10.529
60,14,756.592,-79.519,4.855
60,15,750.576,-118.988,12.293
60,16,733.464,-95.116,3.799
60,17,758.554,-94.583,-16.833
60,18,743.882,-81.078,10.728
60,19,734.615,-108.591,15.483
61,0,761.494,-107.303,22.112
61,1,775.753,-107.436,16.926
61,2,780.297,-103.151,-4.766
61,3,753.073,-85.468,-4.382
61,4,769.467,-111.126,-2.622
61,5,781.823,-88.681,-3.307
61,6,778.715,-94.876,23.403
61,7,763.029,-95.709,-1.734
61,8,767.215,-90.302,21.422
61,9,758.096,-103.965,-10.915
61,10,753.883,-92.578,20.676
61,11,776.235,-115.456,8.96
61,12,752.18,-111.312,-0.338
61,13,780.999,-87.521,10.484
61,14,769.461,-79.918,5.057
61,15,765.15,-118.55,12.346
61,16,747.114,-96.764,4.137
61,17,771.891,-95.142,-16.435
61,18,756.935,-81.436,10.94
61,19,748.036,-109.093,15.691
62,0,774.61,-107.232,20.222
62,1,789.481,-107.815,16.923
62,2,793.359,-103.562,-4.053
62,3,766.602,-84.747,-3.98
62,4,783.159,-111.95,-2.431
62,5,795.09,-89.351,-3.216
62,6,791.574,-94.535,23.366
62,7,776.413,-95.093,-1.763
62,8,780.745,-91.775,21.627
62,9,771.599,-105.199,-10.811
62,10,766.663,-92.839,20.989
62,11,790.186,-116.561,9.396
62,12,765.374,-111.05,0.32
62,13,794.172,-86.682,10.668
62,14,783.472,-81.467,5.186
62,15,777.612,-119.574,12.403
62,16,761.349,-96.528,4.494
62,17,785.549,-94.998,-16.043
62,18,770.666,-81.876,11.054
62,19,761.575,-109.306,15.673
63,0,787.96,-107.715,18.581
63,1,802.841,-107.78,17.099
63,2,806.356,-103.18,-3.481
63,3,779.675,-86.252,-3.768
63,4,796.379,-112.833,-2.533
63,5,809.564,-89.05,-3.131
63,6,804.959,-97.158,23.568
63,7,789.441,-95.977,-1.901
63,8,794.242,-90.049,21.94
63,9,784.969,-104.068,-10.642
63,10,780.518,-93.495,21.493
63,11,803.147,-117.129,9.763
63,12,779.381,-112.954,0.764
63,13,807.781,-87.393,10.637
63,14,796.942,-80.508,5.423
63,15,791.134,-119.238,12.514
63,16,774.493,-96.614,4.83
63,17,798.733,-96.481,-15.599
63,18,784.134,-83.296,11.224
63,19,774.97,-110.013,15.853
64,0,801.369,-109.081,17.315
64,1,816.883,-108.732,17.354
64,2,820.11,-103.28,-3.034
64,3,793.57,-85.656,-3.432
64,4,809.836,-113.36,-2.599
64,5,823.338,-88.352,-3.172
64,6,818.699,-96.139,23.848
64,7,804.341,-96.203,-2.102
64,8,808.624,-90.225,22.319
64,9,799.117,-103.927,-10.497
64,10,793.909,-93.2,22.103
64,11,816.734,-118.844,10.035
64,12,793.674,-112.58,1.078
64,13,822.21,-86.846,10.911
64,14,809.243,-81.373,5.603
64,15,805.226,-120.106,12.759
64,16,788.379,-97.074,5.126
64,17,812.749,-95.885,-15.159
64,18,797.337,-82.646,11.268
64,19,787.941,-109.776,15.888
65,0,814.41,-108.55,16.429
65,1,830.835,-109.342,17.617
65,2,834.341,-104.741,-2.73
65,3,806.575,-85.5,-3.241
65,4,822.823,-113.618,-2.743
65,5,836.493,-89.038,-3.162
65,6,832.331,-96.701,24.238
65,7,816.567,-96.346,-2.459
65,8,822.019,-90.653,22.658
65,9,812.626,-103.909,-10.437
65,10,807.8,-95.003,22.591
65,11,829.96,-118.894,10.409
65,12,807.338,-113.683,1.281
65,13,836.083,-87.266,11.059
65,14,824.108,-82.218,5.729
65,15,819.085,-120.013,12.953
65,16,801.771,-97.976,5.271
65,17,827.545,-95.895,-14.725
65,18,811.748,-83.374,11.327
65,19,802.028,-109.847,16.027
66,0,827.401,-109.636,15.858
66,1,844.869,-109.383,18.021
66,2,847.918,-104.653,-2.352
66,3,819.71,-86.094,-3.097
66,4,836.878,-114.895,-2.999
66,5,850.709,-89.349,-3.135
66,6,845.533,-97.175,24.571
66,7,830.632,-96.61,-2.83
66,8,835.499,-90.553,23.186
66,9,826.142,-105.055,-10.454
66,10,820.279,-95.23,23.35
66,11,843.73,-119.371,10.505
66,12,820.819,-112.362,1.417
66,13,850.195,-87.15,11.224
66,14,837.86,-81.523,5.88
66,15,833.322,-119.502,13.224
66,16,815.655,-98.706,5.446
66,17,840.13,-96.217,-14.492
66,18,825.049,-84.506,11.315
66,19,816.383,-109.983,16.187
67,0,840.719,-109.841,15.415
67,1,859.729,-109.679,18.627
67,2,861.981,-106.11,-2.203
67,3,833.13,-86.09,-2.834
67,4,850.476,-114.973,-3.416
67,5,864.254,-89.997,-3.102
67,6,858.564,-98.352,25.022
67,7,845.299,-95.952,-3.342
67,8,850.039,-90.765,23.608
67,9,838.847,-103.884,-10.665
67,10,834.596,-93.847,23.989
67,11,857.721,-120.301,10.747
67,12,834.888,-114.114,1.375
67,13,864.056,-87.088,11.375
67,14,850.671,-82.002,6.084
67,15,846.628,-120.079,13.708
67,16,829.098,-100.056,5.601
67,17,854.546,-97.291,-14.03
67,18,839.012,-83.78,11.341
67,19,829.792,-109.967,16.394
68,0,854.326,-110.531,15.155
68,1,873.761,-109.711,18.897
68,2,875.724,-105.939,-2.004
68,3,847.367,-86.227,-2.596
68,4,863.664,-116.228,-3.706
68,5,878.149,-90.003,-2.972
68,6,872.44,-97.715,25.311
68,7,858.224,-95.954,-3.715
68,8,864.101,-89.711,24.077
68,9,852.604,-104.798,-10.822
68,10,848.011,-94.723,24.524
68,11,871.897,-120.829,10.991
68,12,848.457,-113.646,1.449
68,13,877.342,-87.845,11.591
68,14,864.415,-82.157,6.283
68,15,859.559,-120.941,14.179
68,16,842.778,-99.922,5.685
68,17,868.863,-97.641,-13.607
68,18,852.664,-84.668,11.392
68,19,844.251,-111.397,16.477
69,0,869.19,-110.297,15.096
69,1,887.812,-110.019,19.265
69,2,889.806,-106.342,-1.827
69,3,861.558,-86.555,-2.299
69,4,876.771,-116.649,-4.108
69,5,892.249,-90.862,-2.672
69,6,886.21,-99.518,24.399
69,7,872.071,-96.014,-4.196
69,8,878.283,-91.614,24.483
69,9,866.865,-103.827,-10.908
69,10,861.812,-95.832,25.061
69,11,886.259,-120.938,10.955
69,12,862.615,-115.42,1.334
69,13,892.198,-87.977,11.854
69,14,878.308,-82.278,6.382
69,15,873.672,-122.997,14.574
69,16,856.313,-99.563,5.774
69,17,882.993,-97.716,-13.287
69,18,866.548,-84.499,11.509
69,19,857.216,-109.937,16.461
70,0,881.939,-110.64,15.149
70,1,902.417,-108.883,19.656
70,2,904.502,-107.262,-1.592
70,3,875.312,-87.004,-2.091
70,4,891.207,-117.235,-4.478
70,5,905.205,-89.986,-2.643
70,6,899.824,-98.953,22.108
70,7,885.296,-96.012,-4.551
70,8,892.429,-90.502,24.762
70,9,881.495,-105.712,-11.148
70,10,875.531,-96.631,25.393
70,11,900.262,-119.758,10.928
70,12,876.688,-115.72,1.214
70,13,906.556,-87.943,12.114
70,14,892.711,-81.615,6.628
70,15,888.217,-122.818,14.893
70,16,869.908,-100.281,5.82
70,17,896.27,-98.417,-12.988
70,18,880.093,-85.261,11.668
70,19,872.036,-111.365,16.441
71,0,895.371,-111.014,15.097
71,1,916.302,-110.232,19.901
71,2,918.987,-106.665,-1.474
71,3,889.408,-87.2,-1.819
71,4,905.26,-117.835,-4.988
71,5,919.926,-90.908,-2.498
71,6,913.344,-99.899,19.899
71,7,899.793,-96.971,-4.827
71,8,906.128,-91.875,25.122
71,9,893.73,-105.77,-11.38
71,10,890.528,-96.506,23.513
71,11,914.209,-121.149,10.763
71,12,889.982,-115.4,1.145
71,13,919.355,-88.751,12.276
71,14,907.026,-82.079,6.841
71,15,901.789,-122.831,15.134
71,16,884.862,-100.428,5.87
71,17,910.975,-98.148,-12.712
71,18,894.387,-85.56,11.552
71,19,886.808,-111.318,16.467
72,0,909.859,-111.321,15.444
72,1,930.388,-110.931,20.119
72,2,933.739,-107.262,-1.369
72,3,903.058,-88.183,-1.492
72,4,920.04,-117.08,-5.398
72,5,932.479,-91.161,-2.403
72,6,927.145,-99.164,17.846
72,7,914.156,-96.857,-5.137
72,8,919.733,-92.768,25.18
72,9,908.08,-105.151,-11.581
72,10,904.344,-97.842,21.233
72,11,927.987,-120.909,10.554
72,12,904.395,-115.54,0.957
72,13,933.279,-87.978,12.426
72,14,920.13,-82.122,6.94
72,15,915.761,-123.325,15.336
72,16,899.164,-100.53,5.856
72,17,924.457,-99.487,-12.54
72,18,908.371,-85.547,11.488
72,19,901.28,-110.612,16.278
73,0,923.689,-110.712,15.633
73,1,944.353,-109.838,20.285
73,2,947.463,-108.045,-1.357
73,3,917.506,-87.081,-1.412
73,4,933.577,-117.77,-5.964
73,5,946.737,-91.167,-2.343
73,6,941.381,-101.197,16.138
73,7,928.129,-97.246,-5.554
73,8,933.544,-92.608,25.264
73,9,921.544,-106.23,-11.671
73,10,918.722,-98.468,19.236
73,11,941.933,-120.78,10.229
73,12,918.327,-116.614,0.608
73,13,947.495,-89.891,12.649
73,14,935.063,-81.431,6.917
73,15,929.894,-123.963,15.428
73,16,913.474,-101.353,5.77
73,17,939.257,-99.36,-12.425
73,18,922.87,-86.524,11.56
73,19,915.63,-110.732,16.239
74,0,937.846,-112.097,16.018
74,1,959.234,-111.647,20.571
74,2,962.495,-109.18,-1.452
74,3,931.258,-88.156,-1.343
74,4,947.582,-119.253,-6.545
74,5,960.56,-92.479,-2.321
74,6,955.142,-101.621,14.47
74,7,942.033,-97.512,-5.968
74,8,948.26,-92.826,25.259
74,9,935.772,-106.254,-11.809
74,10,933.001,-98.838,17.593
74,11,955.666,-119.765,9.713
74,12,932.264,-117.657,0.372
74,13,960.685,-90.35,12.626
74,14,948.931,-82.577,7.003
74,15,942.817,-123.759,15.409
74,16,927.512,-101.483,5.67
74,17,953.933,-100.585,-12.412
74,18,936.146,-86.859,11.456
74,19,929.327,-110.748,16.109
75,0,953.446,-111.916,16.468
75,1,973.75,-110.293,20.773
75,2,976.16,-108.887,-1.381
75,3,944.972,-88.636,-1.304
75,4,961.903,-119.348,-7.109
75,5,973.941,-92.351,-2.254
75,6,968.491,-101.603,13.283
75,7,955.383,-97.259,-6.537
75,8,962.159,-93.263,25.244
75,9,949.971,-106.425,-11.959
75,10,947.3,-99.109,16.24
75,11,970.056,-119.406,9.335
75,12,946.934,-118.365,0.08
75,13,975.307,-89.377,12.82
75,14,963.453,-82.568,6.808
75,15,957.473,-124.687,15.484
75,16,942.018,-102.367,5.431
75,17,967.941,-100.553,-12.53
75,18,950.609,-87.621,11.297
75,19,944.156,-111.39,16.086
76,0,966.933,-112.297,16.97
76,1,987.944,-110.833,21.013
76,2,990.902,-108.743,-1.53
76,3,960.01,-88.76,-1.386
76,4,976.401,-119.141,-7.599
76,5,988.4,-92.785,-2.234
76,6,983.578,-101.574,12.147
76,7,971.224,-96.843,-7.157
76,8,976.125,-93.573,25.257
76,9,963.865,-107.103,-12.117
76,10,961.65,-99.611,15.256
76,11,984.724,-119.495,8.906
76,12,960.44,-118.572,-0.323
76,13,989.537,-90.638,12.862
76,14,977.034,-82.972,6.83
76,15,971.986,-125.574,15.296
76,16,956.261,-101.27,5.126
76,17,982.598,-100.789,-12.876
76,18,964.533,-87.079,11.182
76,19,958.331,-111.255,16.073
77,0,981.806,-113.21,17.522
77,1,1002.55,-111.622,21.14
77,2,1005.08,-110.282,-1.573
77,3,973.376,-88.15,-1.355
77,4,990.927,-120.435,-8.087
77,5,1002.17,-92.182,-2.376
77,6,997.28,-102.907,11.211
77,7,984.492,-96.666,-8.014
77,8,990.852,-94.623,25.199
77,9,978.472,-107.435,-12.232
77,10,976.329,-98.638,14.405
77,11,998.217,-118.889,8.395
77,12,974.955,-118.808,-0.7
77,13,1003.93,-90.418,13.042
77,14,991.499,-82.483,6.716
77,15,985.797,-125.495,15.255
77,16,970.39,-103.358,4.728
77,17,997.138,-102.623,-13.29
77,18,979.175,-86.686,11.094
77,19,973.404,-111.948,16.065
78,0,996.232,-113.302,18.13
78,1,1016.64,-111.664,21.481
78,2,1020.14,-110.141,-1.815
78,3,987.762,-89.52,-1.514
78,4,1005.36,-120.007,-8.633
78,5,1016.36,-92.877,-2.461
78,6,1012.37,-103.024,10.303
78,7,999.251,-97.458,-8.714
78,8,1005.24,-94.841,25.058
78,9,993.3,-107.162,-12.267
78,10,990.714,-99.8,13.831
78,11,1013.54,-119.218,8.042
78,12,989.092,-118.792,-1.332
78,13,1017.66,-90.713,13.166
78,14,1005.86,-83.752,6.565
78,15,1000.58,-125.314,15.01
78,16,985.495,-103.132,4.372
78,17,1011.69,-102.034,-13.698
78,18,993.153,-86.593,11.119
78,19,986.965,-112.587,15.981
79,0,1011.77,-113.45,18.678
79,1,1030.66,-111.895,21.555
79,2,1034.65,-112.424,-1.961
79,3,1001.76,-89.307,-1.611
79,4,1020.09,-121.22,-9.008
79,5,1030.49,-93.081,-2.653
79,6,1026.74,-104.075,9.644
79,7,1013.16,-97.305,-9.416
79,8,1019.62,-96.732,24.875
79,9,1007.2,-107.882,-12.182
79,10,1004.78,-100.82,13.498
79,11,1027.84,-120.271,7.631
79,12,1003.41,-119.451,-1.91
79,13,1032.44,-90.547,13.308
79,14,1020.88,-83.942,6.48
79,15,1015.34,-126.546,14.64
79,16,1000.36,-103.949,3.93
79,17,1026.55,-102.849,-14.193
79,18,1007.26,-88.224,11.086
79,19,1000.62,-113.25,15.816
80,0,1025.83,-113.165,19.133
80,1,1045.61,-111.711,21.538
80,2,1049.04,-111.036,-2.167
80,3,1016.05,-89.966,-1.744
80,4,1034.12,-121.548,-9.486
80,5,1045.24,-93.599,-2.84
80,6,1041.7,-104.013,9.002
80,7,1028.38,-97.286,-10.163
80,8,1033.92,-95.878,24.645
80,9,1022.08,-106.551,-12.242
