time_s,nodeId,eventType
338.801,4,Rx Ack
338.801,4,Tx Ack
338.801,14,Rx Ack
338.859,4,Tx Data
338.859,4,Tx Data
338.860,14,Rx Data
338.860,14,Tx Ack
338.860,14,Rx Data
338.860,4,Rx Ack
338.860,4,Tx Ack
338.860,14,Rx Ack
338.860,14,Tx Ack
338.860,4,Rx Ack
338.860,4,Tx Ack
338.860,14,Rx Ack
340.305,13,Tx Ack
340.306,2,Rx Ack
340.306,2,Tx Ack
340.306,13,Rx Ack
340.360,2,Tx Ack
340.360,13,Rx Ack
340.360,13,Tx Ack
340.360,2,Rx Ack
340.360,2,Tx Ack
340.360,13,Rx Ack
341.801,8,Tx Ack
341.801,4,Rx Ack
341.801,4,Tx Ack
341.801,8,Rx Ack
341.859,4,Tx Data
341.859,4,Tx Data
341.859,8,Rx Data
341.859,8,Tx Ack
341.860,8,Rx Data
341.860,4,Rx Ack
341.860,4,Tx Ack
341.860,8,Rx Ack
341.860,8,Tx Ack
341.860,4,Rx Ack
341.860,4,Tx Ack
341.860,8,Rx Ack
343.005,3,Tx Ack
343.013,2,Rx Ack
343.013,2,Tx Ack
343.013,3,Rx Ack
343.060,2,Tx Ack
343.060,3,Rx Ack
343.060,3,Tx Ack
343.060,2,Rx Ack
343.060,2,Tx Ack
343.060,3,Rx Ack
347.201,9,Tx Ack
347.201,6,Rx Ack
347.201,6,Tx Ack
347.201,9,Rx Ack
347.259,6,Tx Data
347.259,6,Tx Data
347.260,9,Rx Data
347.260,9,Tx Ack
347.260,9,Rx Data
347.260,6,Rx Ack
347.260,6,Tx Ack
347.260,9,Rx Ack
347.260,9,Tx Ack
347.260,6,Rx Ack
347.260,6,Tx Ack
347.260,9,Rx Ack
347.801,14,Tx Ack
347.801,12,Rx Ack
347.801,12,Tx Ack
347.801,14,Rx Ack
347.859,12,Tx Data
347.859,12,Tx Data
347.860,14,Rx Data
347.860,14,Tx Ack
347.860,14,Rx Data
347.860,12,Rx Ack
347.860,12,Tx Ack
347.860,14,Rx Ack
347.860,14,Tx Ack
347.860,12,Rx Ack
347.860,12,Tx Ack
347.860,14,Rx Ack
349.607,12,Tx Ack
349.608,2,Rx Ack
349.608,2,Tx Ack
349.608,12,Rx Ack
349.660,2,Tx Ack
349.660,12,Rx Ack
349.660,12,Tx Ack
349.660,2,Rx Ack
349.660,2,Tx Ack
349.660,12,Rx Ack
349.901,1,Tx Ack
349.901,13,Rx Ack
349.901,13,Tx Ack
349.901,1,Rx Ack
349.959,13,Tx Data
349.959,13,Tx Data
349.960,1,Rx Data
349.960,1,Tx Ack
349.960,1,Rx Data
349.960,13,Rx Ack
349.960,13,Tx Ack
349.960,1,Rx Ack
349.960,1,Tx Ack
349.960,13,Rx Ack
349.960,13,Tx Ack
349.960,1,Rx Ack
350.201,4,Tx Ack
350.201,13,Rx Ack
350.201,13,Tx Ack
350.201,4,Rx Ack
350.259,13,Tx Data
350.259,13,Tx Data
350.259,4,Rx Data
350.259,4,Tx Ack
350.260,4,Rx Data
350.260,13,Rx Ack
350.260,13,Tx Ack
350.260,4,Rx Ack
350.260,4,Tx Ack
350.260,13,Rx Ack
350.260,13,Tx Ack
350.260,4,Rx Ack
350.807,9,Tx Ack
350.808,10,Rx Ack
350.808,10,Tx Ack
350.808,9,Rx Ack
350.860,10,Tx Ack
350.860,9,Rx Ack
350.860,9,Tx Ack
350.860,10,Rx Ack
350.860,10,Tx Ack
350.860,9,Rx Ack
351.101,4,Tx Ack
351.101,5,Rx Ack
351.101,5,Tx Ack
351.101,4,Rx Ack
351.159,5,Tx Data
351.159,5,Tx Data
351.160,4,Rx Data
351.160,4,Tx Ack
351.160,4,Rx Data
351.160,5,Tx Ack
351.160,5,Rx Ack
351.160,4,Rx Ack
351.160,4,Tx Ack
351.160,5,Rx Ack
351.160,5,Tx Ack
351.161,4,Rx Ack
351.708,6,Tx Ack
351.709,7,Rx Ack
351.709,7,Tx Ack
351.709,6,Rx Ack
351.760,7,Tx Ack
351.760,6,Rx Ack
351.760,6,Tx Ack
351.760,7,Rx Ack
351.760,7,Tx Ack
351.760,6,Rx Ack
353.501,2,Tx Ack
353.501,8,Rx Ack
353.501,8,Tx Ack
353.501,2,Rx Ack
353.559,8,Tx Data
353.559,8,Tx Data
353.560,2,Rx Data
353.560,2,Tx Ack
353.560,2,Rx Data
353.560,8,Tx Ack
353.560,8,Rx Ack
353.560,2,Rx Ack
353.560,2,Tx Ack
353.560,8,Rx Ack
353.560,8,Tx Ack
353.561,2,Rx Ack
353.807,13,Tx Ack
353.808,6,Rx Ack
353.808,6,Tx Ack
353.808,13,Rx Ack
353.860,6,Tx Ack
353.860,13,Rx Ack
353.860,13,Tx Ack
353.860,6,Rx Ack
353.860,6,Tx Ack
353.860,13,Rx Ack
354.101,1,Tx Ack
354.101,5,Rx Ack
354.101,5,Tx Ack
354.101,1,Rx Ack
354.159,5,Tx Data
354.159,5,Tx Data
354.160,1,Rx Data
354.160,1,Tx Ack
354.160,1,Rx Data
354.160,5,Rx Ack
354.160,5,Tx Ack
354.160,1,Rx Ack
354.160,1,Tx Ack
354.160,5,Rx Ack
354.160,5,Tx Ack
354.160,1,Rx Ack
354.701,5,Tx Ack
354.701,4,Rx Ack
354.701,4,Tx Ack
354.701,5,Rx Ack
354.759,4,Tx Data
354.759,4,Tx Data
354.759,5,Rx Data
354.759,5,Tx Ack
354.760,5,Rx Data
354.760,4,Rx Ack
354.760,4,Tx Ack
354.760,5,Rx Ack
354.760,5,Tx Ack
354.760,4,Rx Ack
354.760,4,Tx Ack
354.760,5,Rx Ack
355.301,4,Tx Ack
355.301,14,Rx Ack
355.301,14,Tx Ack
355.301,4,Rx Ack
355.359,14,Tx Data
355.359,14,Tx Data
355.360,4,Rx Data
355.360,4,Tx Ack
355.360,4,Rx Data
355.360,14,Rx Ack
355.360,14,Tx Ack
355.360,4,Rx Ack
355.360,4,Tx Ack
355.360,14,Rx Ack
355.360,14,Tx Ack
355.360,4,Rx Ack
355.901,14,Tx Ack
355.901,8,Rx Ack
355.901,8,Tx Ack
355.901,14,Rx Ack
355.959,8,Tx Data
355.959,8,Tx Data
355.960,14,Rx Data
355.960,14,Tx Ack
355.960,14,Rx Data
355.960,8,Rx Ack
355.960,8,Tx Ack
355.960,14,Rx Ack
355.960,14,Tx Ack
355.960,8,Rx Ack
355.960,8,Tx Ack
355.960,14,Rx Ack
356.201,13,Tx Ack
356.201,5,Rx Ack
356.201,5,Tx Ack
356.201,13,Rx Ack
356.259,5,Tx Data
356.259,5,Tx Data
356.260,13,Rx Data
356.260,13,Tx Ack
356.260,5,Tx Ack
356.260,13,Rx Data
356.260,5,Rx Ack
356.260,13,Rx Ack
356.260,13,Tx Ack
356.260,5,Rx Ack
356.260,5,Tx Ack
356.261,13,Rx Ack
358.601,13,Tx Ack
358.601,2,Rx Ack
358.601,2,Tx Ack
358.601,13,Rx Ack
358.659,2,Tx Data
358.659,2,Tx Data
358.660,13,Rx Data
358.660,13,Tx Ack
358.660,13,Rx Data
358.660,2,Tx Ack
358.660,2,Rx Ack
358.661,13,Rx Ack
358.661,13,Tx Ack
358.661,2,Rx Ack
358.661,2,Tx Ack
358.661,13,Rx Ack
359.801,10,Tx Ack
359.801,0,Rx Ack
359.801,0,Tx Ack
359.801,10,Rx Ack
359.859,0,Tx Data
359.859,0,Tx Data
359.860,10,Rx Data
359.860,10,Tx Ack
359.860,10,Rx Data
359.860,0,Tx Ack
359.860,0,Rx Ack
359.860,10,Rx Ack
359.860,10,Tx Ack
359.860,0,Rx Ack
359.860,0,Tx Ack
359.861,10,Rx Ack
360.101,0,Tx Ack
360.101,1,Rx Ack
360.101,1,Tx Ack
360.101,0,Rx Ack
360.159,1,Tx Data
360.159,1,Tx Data
360.160,0,Rx Data
360.160,0,Tx Ack
360.160,0,Rx Data
360.160,1,Rx Ack
360.160,1,Tx Ack
360.160,0,Rx Ack
360.160,0,Tx Ack
360.160,1,Rx Ack
360.160,1,Tx Ack
360.160,0,Rx Ack
360.401,9,Tx Ack
360.401,11,Rx Ack
360.401,11,Tx Ack
360.401,9,Rx Ack
360.459,11,Tx Data
360.459,11,Tx Data
360.460,9,Rx Data
360.460,9,Tx Ack
360.460,9,Rx Data
360.460,11,Rx Ack
360.460,11,Tx Ack
360.460,9,Rx Ack
360.460,9,Tx Ack
360.460,11,Rx Ack
360.460,11,Tx Ack
360.460,9,Rx Ack
361.301,13,Tx Ack
361.301,5,Rx Ack
361.301,5,Tx Ack
361.301,13,Rx Ack
361.359,5,Tx Data
361.359,5,Tx Data
361.360,13,Rx Data
361.360,13,Tx Ack
361.360,13,Rx Data
361.360,5,Rx Ack
361.360,5,Tx Ack
361.360,13,Rx Ack
361.360,13,Tx Ack
361.360,5,Rx Ack
361.360,5,Tx Ack
361.360,13,Rx Ack
367.907,8,Tx Ack
367.908,5,Rx Ack
367.908,5,Tx Ack
367.908,8,Rx Ack
367.960,5,Tx Ack
367.960,8,Rx Ack
367.960,8,Tx Ack
367.960,5,Rx Ack
367.960,5,Tx Ack
367.960,8,Rx Ack
368.801,10,Tx Ack
368.802,8,Rx Ack
368.802,8,Tx Ack
368.802,10,Rx Ack
368.860,8,Tx Data
368.860,8,Tx Data
368.860,8,Tx Ack
368.860,10,Rx Data
368.860,10,Tx Ack
368.860,10,Rx Data
368.860,10,Rx Ack
368.860,10,Tx Ack
368.861,8,Rx Ack
368.861,8,Rx Ack
368.861,8,Tx Ack
368.861,10,Rx Ack
369.408,3,Tx Ack
369.409,1,Rx Ack
369.409,1,Tx Ack
369.409,3,Rx Ack
369.460,1,Tx Ack
369.460,3,Rx Ack
369.460,3,Tx Ack
369.460,1,Rx Ack
369.460,1,Tx Ack
369.460,3,Rx Ack
370.601,5,Tx Ack
370.601,3,Rx Ack
370.601,3,Tx Ack
370.601,5,Rx Ack
370.659,3,Tx Data
370.659,3,Tx Data
370.660,5,Rx Data
370.660,5,Tx Ack
370.660,3,Tx Ack
370.660,5,Rx Data
370.660,5,Rx Ack
370.660,5,Tx Ack
370.661,3,Rx Ack
370.661,3,Rx Ack
370.661,3,Tx Ack
370.661,5,Rx Ack
371.507,5,Tx Ack
371.508,11,Rx Ack
371.508,11,Tx Ack
371.508,5,Rx Ack
371.560,11,Tx Ack
371.560,5,Rx Ack
371.560,5,Tx Ack
371.560,11,Rx Ack
371.560,11,Tx Ack
371.560,5,Rx Ack
374.204,11,Tx Ack
374.205,3,Rx Ack
374.205,3,Tx Ack
374.205,11,Rx Ack
374.260,3,Tx Ack
374.260,11,Rx Ack
374.260,11,Tx Ack
374.260,3,Rx Ack
374.260,3,Tx Ack
374.260,11,Rx Ack
374.801,4,Tx Ack
374.801,5,Rx Ack
374.801,5,Tx Ack
374.801,4,Rx Ack
374.859,5,Tx Data
374.859,5,Tx Data
374.859,4,Rx Data
374.859,4,Tx Ack
374.860,4,Rx Data
374.860,5,Rx Ack
374.860,5,Tx Ack
374.860,4,Rx Ack
374.860,4,Tx Ack
374.860,5,Rx Ack
374.860,5,Tx Ack
374.860,4,Rx Ack
375.701,5,Tx Ack
375.701,14,Rx Ack
375.701,14,Tx Ack
375.701,5,Rx Ack
375.759,14,Tx Data
375.759,14,Tx Data
375.760,5,Rx Data
375.760,5,Tx Ack
375.760,5,Rx Data
375.760,14,Tx Ack
375.760,5,Rx Ack
375.760,5,Tx Ack
375.761,14,Rx Ack
375.761,14,Rx Ack
375.761,14,Tx Ack
375.761,5,Rx Ack
376.009,2,Tx Ack
376.012,1,Rx Ack
376.012,1,Tx Ack
376.012,2,Rx Ack
376.060,1,Tx Ack
376.060,2,Rx Ack
376.060,2,Tx Ack
376.060,1,Rx Ack
376.060,1,Tx Ack
376.060,2,Rx Ack
376.301,1,Tx Ack
376.301,14,Rx Ack
376.301,14,Tx Ack
376.301,1,Rx Ack
376.359,14,Tx Data
376.359,14,Tx Data
376.360,1,Rx Data
376.360,1,Tx Ack
376.360,1,Rx Data
376.360,14,Tx Ack
376.360,1,Rx Ack
376.360,1,Tx Ack
376.361,14,Rx Ack
376.361,14,Rx Ack
376.361,14,Tx Ack
376.361,1,Rx Ack
377.201,11,Tx Ack
377.201,7,Rx Ack
377.201,7,Tx Ack
377.201,11,Rx Ack
377.259,7,Tx Data
377.259,7,Tx Data
377.260,11,Rx Data
377.260,11,Tx Ack
377.260,11,Rx Data
377.260,7,Rx Ack
377.260,7,Tx Ack
377.260,11,Rx Ack
377.260,11,Tx Ack
377.260,7,Rx Ack
377.260,7,Tx Ack
377.260,11,Rx Ack
377.801,11,Tx Ack
377.801,5,Rx Ack
377.801,5,Tx Ack
377.801,11,Rx Ack
377.859,5,Tx Data
377.859,5,Tx Data
377.860,11,Rx Data
377.860,11,Tx Ack
377.860,11,Rx Data
377.860,5,Rx Ack
377.860,5,Tx Ack
377.860,11,Rx Ack
377.860,11,Tx Ack
377.860,5,Rx Ack
377.860,5,Tx Ack
377.860,11,Rx Ack
378.106,8,Tx Ack
378.107,3,Rx Ack
378.107,3,Tx Ack
378.107,8,Rx Ack
378.160,3,Tx Ack
378.160,8,Rx Ack
378.160,8,Tx Ack
378.160,3,Rx Ack
378.160,3,Tx Ack
378.160,8,Rx Ack
379.301,14,Tx Ack
379.301,1,Rx Ack
379.301,1,Tx Ack
379.301,14,Rx Ack
379.359,1,Tx Data
379.359,1,Tx Data
379.359,14,Rx Data
379.359,14,Tx Ack
379.360,14,Rx Data
379.360,1,Rx Ack
379.360,1,Tx Ack
379.360,14,Rx Ack
379.360,14,Tx Ack
379.360,1,Rx Ack
379.360,1,Tx Ack
379.360,14,Rx Ack
379.907,1,Tx Ack
379.908,4,Rx Ack
379.908,4,Tx Ack
379.908,1,Rx Ack
379.960,4,Tx Ack
379.960,1,Rx Ack
379.960,1,Tx Ack
379.960,4,Rx Ack
379.960,4,Tx Ack
379.960,1,Rx Ack
382.001,6,Tx Ack
382.001,7,Rx Ack
382.001,7,Tx Ack
382.001,6,Rx Ack
382.059,7,Tx Data
382.059,7,Tx Data
382.059,6,Rx Data
382.059,6,Tx Ack
382.060,6,Rx Data
382.060,7,Rx Ack
382.060,7,Tx Ack
382.060,6,Rx Ack
382.060,6,Tx Ack
382.060,7,Rx Ack
382.060,7,Tx Ack
382.060,6,Rx Ack
382.304,4,Tx Ack
382.305,0,Rx Ack
382.305,0,Tx Ack
382.305,4,Rx Ack
382.360,0,Tx Ack
382.360,4,Rx Ack
382.360,4,Tx Ack
382.360,0,Rx Ack
382.360,0,Tx Ack
382.360,4,Rx Ack
385.303,10,Tx Ack
385.304,14,Rx Ack
385.304,14,Tx Ack
385.304,10,Rx Ack
385.360,14,Tx Ack
385.360,10,Rx Ack
385.360,10,Tx Ack
385.360,14,Rx Ack
385.360,14,Tx Ack
385.360,10,Rx Ack
385.601,14,Tx Ack
385.601,5,Rx Ack
385.601,5,Tx Ack
385.601,14,Rx Ack
385.659,5,Tx Data
385.659,5,Tx Data
385.660,14,Rx Data
385.660,14,Tx Ack
385.660,14,Rx Data
385.660,5,Rx Ack
385.660,5,Tx Ack
385.660,14,Rx Ack
385.660,14,Tx Ack
385.660,5,Rx Ack
385.660,5,Tx Ack
385.660,14,Rx Ack
386.501,12,Tx Ack
386.501,10,Rx Ack
386.501,10,Tx Ack
386.501,12,Rx Ack
386.559,10,Tx Data
386.559,10,Tx Data
386.560,12,Rx Data
386.560,12,Tx Ack
386.560,12,Rx Data
386.560,10,Rx Ack
386.560,10,Tx Ack
386.560,12,Rx Ack
386.560,12,Tx Ack
386.560,10,Rx Ack
386.560,10,Tx Ack
386.560,12,Rx Ack
386.809,10,Tx Ack
386.810,6,Rx Ack
386.810,6,Tx Ack
386.810,10,Rx Ack
386.860,6,Tx Ack
386.860,10,Rx Ack
386.860,10,Tx Ack
386.860,6,Rx Ack
386.860,6,Tx Ack
386.860,10,Rx Ack
389.501,8,Tx Ack
389.501,2,Rx Ack
389.501,2,Tx Ack
389.501,8,Rx Ack
389.559,2,Tx Data
389.559,2,Tx Data
389.560,8,Rx Data
389.560,8,Tx Ack
389.560,8,Rx Data
389.560,2,Rx Ack
389.560,2,Tx Ack
389.560,8,Rx Ack
389.560,8,Tx Ack
389.560,2,Rx Ack
389.560,2,Tx Ack
389.560,8,Rx Ack
390.401,4,Tx Ack
390.401,5,Rx Ack
390.401,5,Tx Ack
390.401,4,Rx Ack
390.459,5,Tx Data
390.459,5,Tx Data
390.459,4,Rx Data
390.459,4,Tx Ack
390.460,4,Rx Data
390.460,5,Rx Ack
390.460,5,Tx Ack
390.460,4,Rx Ack
390.460,4,Tx Ack
390.460,5,Rx Ack
390.460,5,Tx Ack
390.460,4,Rx Ack
391.902,9,Tx Ack
391.903,14,Rx Ack
391.903,14,Tx Ack
391.903,9,Rx Ack
391.960,14,Tx Ack
391.960,9,Rx Ack
391.960,9,Tx Ack
391.960,14,Rx Ack
391.960,14,Tx Ack
391.960,9,Rx Ack
393.403,3,Tx Ack
393.404,6,Rx Ack
393.404,6,Tx Ack
393.404,3,Rx Ack
393.460,6,Tx Ack
393.460,3,Rx Ack
393.460,3,Tx Ack
393.460,6,Rx Ack
393.460,6,Tx Ack
393.460,3,Rx Ack
394.601,2,Tx Ack
394.601,12,Rx Ack
394.601,12,Tx Ack
394.601,2,Rx Ack
394.659,12,Tx Data
394.659,12,Tx Data
394.660,2,Rx Data
394.660,2,Tx Ack
394.660,12,Tx Ack
394.660,2,Rx Data
394.660,2,Rx Ack
394.660,2,Tx Ack
394.661,12,Rx Ack
394.661,12,Rx Ack
394.661,12,Tx Ack
394.661,2,Rx Ack
394.901,8,Tx Ack
394.902,1,Rx Ack
394.902,1,Tx Ack
394.902,8,Rx Ack
394.960,1,Tx Data
394.960,1,Tx Data
394.960,8,Rx Data
394.960,8,Tx Ack
394.960,8,Rx Data
394.960,1,Tx Ack
394.960,8,Rx Ack
394.960,8,Tx Ack
394.961,1,Rx Ack
394.961,1,Rx Ack
394.961,1,Tx Ack
394.961,8,Rx Ack
397.601,3,Tx Ack
397.601,8,Rx Ack
397.601,8,Tx Ack
397.601,3,Rx Ack
397.659,8,Tx Data
397.659,8,Tx Data
397.660,3,Rx Data
397.660,3,Tx Ack
397.660,3,Rx Data
397.660,8,Rx Ack
397.660,8,Tx Ack
397.660,3,Rx Ack
397.660,3,Tx Ack
397.660,8,Rx Ack
397.660,8,Tx Ack
397.660,3,Rx Ack
398.201,10,Tx Ack
398.201,8,Rx Ack
398.201,8,Tx Ack
398.201,10,Rx Ack
398.259,8,Tx Data
398.259,8,Tx Data
398.259,10,Rx Data
398.259,10,Tx Ack
398.260,10,Rx Data
398.260,8,Rx Ack
398.260,8,Tx Ack
398.260,10,Rx Ack
398.260,10,Tx Ack
398.260,8,Rx Ack
398.260,8,Tx Ack
398.260,10,Rx Ack
399.401,11,Tx Ack
399.401,9,Rx Ack
399.401,9,Tx Ack
399.401,11,Rx Ack
399.459,9,Tx Data
399.459,9,Tx Data
399.460,11,Rx Data
399.460,11,Tx Ack
399.460,11,Rx Data
399.460,9,Rx Ack
399.460,9,Tx Ack
399.460,11,Rx Ack
399.460,11,Tx Ack
399.460,9,Rx Ack
399.460,9,Tx Ack
399.460,11,Rx Ack
401.210,5,Tx Ack
401.211,12,Rx Ack
401.211,12,Tx Ack
401.211,5,Rx Ack
401.260,12,Tx Ack
401.260,5,Rx Ack
401.260,5,Tx Ack
401.260,12,Rx Ack
401.260,12,Tx Ack
401.260,5,Rx Ack
401.502,6,Tx Ack
401.508,11,Rx Ack
401.508,11,Tx Ack
401.508,6,Rx Ack
401.560,11,Tx Ack
401.560,6,Rx Ack
401.560,6,Tx Ack
401.560,11,Rx Ack
401.560,11,Tx Ack
401.560,6,Rx Ack
401.801,10,Tx Ack
401.801,14,Rx Ack
401.801,14,Tx Ack
401.801,10,Rx Ack
401.859,14,Tx Data
401.859,14,Tx Data
401.860,10,Rx Data
401.860,10,Tx Ack
401.860,14,Tx Ack
401.860,10,Rx Data
401.860,10,Rx Ack
401.860,10,Tx Ack
401.861,14,Rx Ack
401.861,14,Rx Ack
401.861,14,Tx Ack
401.861,10,Rx Ack
402.701,3,Tx Ack
402.701,11,Rx Ack
402.701,11,Tx Ack
402.701,3,Rx Ack
402.759,11,Tx Data
402.759,11,Tx Data
402.760,3,Rx Data
402.760,3,Tx Ack
402.760,3,Rx Data
402.760,11,Tx Ack
402.760,11,Rx Ack
402.760,3,Rx Ack
402.760,3,Tx Ack
402.761,11,Rx Ack
402.761,11,Tx Ack
402.761,3,Rx Ack
405.401,7,Tx Ack
405.402,10,Rx Ack
405.402,10,Tx Ack
405.402,7,Rx Ack
405.460,10,Tx Data
405.460,10,Tx Data
405.460,10,Tx Ack
405.460,7,Rx Data
405.460,7,Tx Ack
405.460,7,Rx Data
405.460,7,Rx Ack
405.460,7,Tx Ack
405.461,10,Rx Ack
405.461,10,Rx Ack
405.461,10,Tx Ack
405.461,7,Rx Ack
405.705,5,Tx Ack
405.705,0,Rx Ack
405.705,0,Tx Ack
405.706,5,Rx Ack
405.760,0,Tx Ack
405.760,5,Rx Ack
405.760,5,Tx Ack
405.760,0,Rx Ack
405.760,0,Tx Ack
405.760,5,Rx Ack
406.001,0,Tx Ack
406.001,12,Rx Ack
406.001,12,Tx Ack
406.001,0,Rx Ack
406.059,12,Tx Data
406.059,12,Tx Data
406.060,0,Rx Data
406.060,0,Tx Ack
406.060,0,Rx Data
406.060,12,Rx Ack
406.060,12,Tx Ack
406.060,0,Rx Ack
406.060,0,Tx Ack
406.060,12,Rx Ack
406.060,12,Tx Ack
406.060,0,Rx Ack
408.101,8,Tx Ack
408.101,14,Rx Ack
408.101,14,Tx Ack
408.101,8,Rx Ack
408.159,14,Tx Data
408.159,14,Tx Data
408.160,8,Rx Data
408.160,8,Tx Ack
408.160,8,Rx Data
408.160,14,Rx Ack
408.160,14,Tx Ack
408.160,8,Rx Ack
408.160,8,Tx Ack
408.160,14,Rx Ack
408.160,14,Tx Ack
408.160,8,Rx Ack
408.401,0,Tx Ack
408.401,12,Rx Ack
408.401,12,Tx Ack
408.401,0,Rx Ack
408.459,12,Tx Data
408.459,12,Tx Data
408.459,0,Rx Data
408.459,0,Tx Ack
408.460,0,Rx Data
408.460,12,Rx Ack
408.460,12,Tx Ack
408.460,0,Rx Ack
408.460,0,Tx Ack
408.460,12,Rx Ack
408.460,12,Tx Ack
408.460,0,Rx Ack
408.701,0,Tx Ack
408.701,14,Rx Ack
408.701,14,Tx Ack
408.701,0,Rx Ack
408.759,14,Tx Data
408.759,14,Tx Data
408.760,0,Rx Data
408.760,0,Tx Ack
408.760,0,Rx Data
408.760,14,Rx Ack
408.760,14,Tx Ack
408.760,0,Rx Ack
408.760,0,Tx Ack
408.760,14,Rx Ack
408.760,14,Tx Ack
408.760,0,Rx Ack
409.608,7,Tx Ack
409.609,14,Rx Ack
409.609,14,Tx Ack
409.609,7,Rx Ack
409.660,14,Tx Ack
409.660,7,Rx Ack
409.660,7,Tx Ack
409.660,14,Rx Ack
409.660,14,Tx Ack
409.660,7,Rx Ack
409.901,13,Tx Ack
409.901,8,Rx Ack
409.901,8,Tx Ack
409.901,13,Rx Ack
409.959,8,Tx Data
409.959,8,Tx Data
409.960,13,Rx Data
409.960,13,Tx Ack
409.960,13,Rx Data
409.960,8,Rx Ack
409.960,8,Tx Ack
409.960,13,Rx Ack
409.960,13,Tx Ack
409.960,8,Rx Ack
409.960,8,Tx Ack
409.960,13,Rx Ack
410.501,11,Tx Ack
410.502,10,Rx Ack
410.502,10,Tx Ack
410.502,11,Rx Ack
410.560,10,Tx Data
410.560,10,Tx Data
410.560,10,Tx Ack
410.560,11,Rx Data
410.560,11,Tx Ack
410.560,11,Rx Data
410.560,11,Rx Ack
410.560,11,Tx Ack
410.561,10,Rx Ack
410.561,10,Rx Ack
410.561,10,Tx Ack
410.561,11,Rx Ack
411.102,5,Tx Ack
411.103,7,Rx Ack
411.103,7,Tx Ack
411.103,5,Rx Ack
411.160,7,Tx Ack
411.160,5,Rx Ack
411.160,5,Tx Ack
411.160,7,Rx Ack
411.160,7,Tx Ack
411.160,5,Rx Ack
413.207,0,Tx Ack
413.208,6,Rx Ack
413.208,6,Tx Ack
413.208,0,Rx Ack
413.260,6,Tx Ack
413.260,0,Rx Ack
413.260,0,Tx Ack
413.260,6,Rx Ack
413.260,6,Tx Ack
413.260,0,Rx Ack
413.501,3,Tx Ack
413.502,0,Rx Ack
413.502,0,Tx Ack
413.502,3,Rx Ack
413.560,0,Tx Data
413.560,0,Tx Data
413.560,3,Rx Data
413.560,3,Tx Ack
413.560,3,Rx Data
413.560,0,Tx Ack
413.560,3,Rx Ack
413.560,3,Tx Ack
413.560,0,Rx Ack
413.560,0,Rx Ack
413.560,0,Tx Ack
413.561,3,Rx Ack
413.801,3,Tx Ack
413.801,6,Rx Ack
413.801,6,Tx Ack
413.801,3,Rx Ack
413.859,6,Tx Data
413.859,6,Tx Data
413.860,3,Rx Data
413.860,3,Tx Ack
413.860,3,Rx Data
413.860,6,Tx Ack
413.860,3,Rx Ack
413.860,3,Tx Ack
413.861,6,Rx Ack
413.861,6,Rx Ack
413.861,6,Tx Ack
413.861,3,Rx Ack
414.406,7,Tx Ack
414.407,12,Rx Ack
414.407,12,Tx Ack
414.407,7,Rx Ack
414.460,12,Tx Ack
414.460,7,Rx Ack
414.460,7,Tx Ack
414.460,12,Rx Ack
414.460,12,Tx Ack
414.460,7,Rx Ack
414.701,1,Tx Ack
414.702,12,Rx Ack
414.702,12,Tx Ack
414.702,1,Rx Ack
414.760,12,Tx Data
414.760,12,Tx Data
414.760,1,Rx Data
414.760,1,Tx Ack
414.760,1,Rx Data
414.760,12,Tx Ack
414.760,1,Rx Ack
414.760,1,Tx Ack
414.760,12,Rx Ack
414.760,12,Rx Ack
414.760,12,Tx Ack
414.760,1,Rx Ack
415.003,6,Tx Ack
415.004,14,Rx Ack
415.004,14,Tx Ack
415.004,6,Rx Ack
415.060,14,Tx Ack
415.060,6,Rx Ack
415.060,6,Tx Ack
415.060,14,Rx Ack
415.060,14,Tx Ack
415.060,6,Rx Ack
416.201,5,Tx Ack
416.201,12,Rx Ack
416.201,12,Tx Ack
416.201,5,Rx Ack
416.259,12,Tx Data
416.259,12,Tx Data
416.259,5,Rx Data
416.259,5,Tx Ack
416.260,5,Rx Data
416.260,12,Rx Ack
416.260,12,Tx Ack
416.260,5,Rx Ack
416.260,5,Tx Ack
416.260,12,Rx Ack
416.260,12,Tx Ack
416.260,5,Rx Ack
416.801,12,Tx Ack
416.801,2,Rx Ack
416.801,2,Tx Ack
416.801,12,Rx Ack
416.859,2,Tx Data
416.859,2,Tx Data
416.860,12,Rx Data
416.860,12,Tx Ack
416.860,12,Rx Data
416.860,2,Rx Ack
416.860,2,Tx Ack
416.860,12,Rx Ack
416.860,12,Tx Ack
416.860,2,Rx Ack
416.860,2,Tx Ack
416.860,12,Rx Ack
418.001,12,Tx Ack
418.001,1,Rx Ack
418.001,1,Tx Ack
418.001,12,Rx Ack
418.059,1,Tx Data
418.059,1,Tx Data
418.060,12,Rx Data
418.060,12,Tx Ack
418.060,12,Rx Data
418.060,1,Rx Ack
418.060,1,Tx Ack
418.060,12,Rx Ack
418.060,12,Tx Ack
418.060,1,Rx Ack
418.060,1,Tx Ack
418.060,12,Rx Ack
418.906,2,Tx Ack
418.907,5,Rx Ack
418.907,5,Tx Ack
418.907,2,Rx Ack
418.960,5,Tx Ack
418.960,2,Rx Ack
418.960,2,Tx Ack
418.960,5,Rx Ack
418.960,5,Tx Ack
418.960,2,Rx Ack
419.801,6,Tx Ack
419.801,0,Rx Ack
419.801,0,Tx Ack
419.801,6,Rx Ack
419.859,0,Tx Data
419.859,0,Tx Data
